DATABASE_ID,smiles
DB00250,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
DB04880,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1
DB08814,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O
DB00454,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
DB00879,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F
DB00114,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
DB08918,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN
DB04896,CCN(CC)C(=O)C1(c2ccccc2)CC1CN
DB00961,Cc1cccc(C)c1NC(=O)C1CCCCN1C
DB09212,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1
DB00849,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
DB00322,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
DB01018,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
DB14656,NC(=O)OCC(O)COc1ccc(Cl)cc1
DB01209,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N
DB06762,CC(N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C
DB13216,CCN(CC)CCc1nc(-c2ccccc2)no1
DB09071,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2
DB00964,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
DB08944,CC(C)[C@](C#N)(C[C@H](C)N(C)C)c1ccccc1
DB06694,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
DB00121,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
DB00292,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
DB00712,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
DB09282,CCOC(=O)N=C1CN(N2CCOCC2)NO1
DB11221,COc1ccc(C(=O)c2ccccc2O)c(O)c1
DB00811,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
DB00928,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
DB00998,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1
DB06594,COc1ccc2cccc(CCNC(C)=O)c2c1
DB00987,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
DB00636,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
DB09343,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl
DB00599,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
DB04864,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
DB00573,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
DB01265,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O
DB09096,O=C(OOC(=O)c1ccccc1)c1ccccc1
DB09242,COc1nc(C)nc(Cl)c1NC1=NCCN1
DB00784,Cc1cccc(Nc2ccccc2C(=O)O)c1C
DB00360,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
DB00423,COc1ccccc1OCC(O)COC(N)=O
DB13853,COc1ccc(-c2cc(=S)ss2)cc1
DB01620,CN(C)CCC(c1ccccc1)c1ccccn1
DB00724,CC(C)Cn1cnc2c(N)nc3ccccc3c21
DB01291,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
DB13136,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1
DB04816,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
DB01156,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
DB00865,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1
DB00221,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
DB01001,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
DB13139,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1
DB04821,CN1Cc2c(N)cccc2C(c2ccccc2)C1
DB00418,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O
DB00949,NC(=O)OCC(COC(N)=O)c1ccccc1
DB06201,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
DB13222,Cc1cc(Br)c(O)c2ncccc12
DB01221,CNC1(c2ccccc2Cl)CCCCC1=O
DB11823,CN[C@]1(c2ccccc2Cl)CCCCC1=O
DB09185,CCOc1ccccc1OCC1CNCCO1
DB00721,CCN(CC)CCOC(=O)c1ccc(N)cc1
DB00744,CC(c1cc2ccccc2s1)N(O)C(N)=O
DB00703,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C
DB00564,NC(=O)N1c2ccccc2C=Cc2ccccc21
DB00900,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1
DB01035,CCN(CC)CCNC(=O)c1ccc(N)cc1
DB09088,CCC(C)(CN(C)C)OC(=O)c1ccccc1
DB04657,CC1=C(C(=O)Nc2ccccc2)SCCO1
DB00281,CCN(CC)CC(=O)Nc1c(C)cccc1C
DB09118,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2
DB00740,Nc1nc2ccc(OC(F)(F)F)cc2s1
DB01206,O=NN(CCCl)C(=O)NC1CCCCC1
DB06701,COC(=O)C(c1ccccc1)[C@H]1CCCCN1
DB00422,COC(=O)C(c1ccccc1)C1CCCCN1
DB09324,CC1(C)C(C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
DB15950,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2
DB01065,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
DB00357,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
DB01322,COC1=CC(=O)OC(/C=C/C2=CCCC=C2)C1
DB00779,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
DB01174,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
DB01424,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
DB01191,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1
DB00574,CCNC(C)Cc1cccc(C(F)(F)F)c1
DB01247,Cc1cc(C(=O)NNCc2ccccc2)no1
DB00629,N=C(N)NN=Cc1c(Cl)cccc1Cl
DB01119,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
DB00788,COc1ccc2cc(C(C)C(=O)O)ccc2c1
DB00575,Clc1cccc(Cl)c1NC1=NCCN1
DB00594,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
DB00709,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
DB06807,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1
DB00461,COc1ccc2cc(CCC(C)=O)ccc2c1
DB01428,COc1ccc(C(=O)c2ccccc2)c(O)c1
DB14176,O=C(OCc1ccccc1)c1ccc(O)cc1
DB04571,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
DB00885,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12
DB01262,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
DB13306,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
DB11837,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1
DB13167,C=CCOc1ccc(CC(=O)O)cc1Cl
DB14195,CC(C)Nc1ccc(Nc2ccccc2)cc1
DB01011,CC(C)(C(=O)c1cccnc1)c1cccnc1
DB00312,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
DB01351,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
DB00190,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
DB13253,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
DB11157,Oc1cccc2cc3cccc(O)c3c(O)c12
DB00871,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
DB00787,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
DB00241,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O
DB00306,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
DB00649,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
DB12911,CCCCOCCOC(=O)c1cccnc1
DB13278,CCOc1ccc(NC(=O)CC(C)O)cc1
DB13346,CCCCOc1ccc(CC(O)=NO)cc1
DB11102,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O
DB13153,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1
DB00819,CC(=O)Nc1nnc(S(N)(=O)=O)s1
DB07776,O=c1cc(-c2ccccc2)oc2ccccc12
DB00498,O=C1c2ccccc2C(=O)C1c1ccccc1
DB11285,CCOC(=O)C=Cc1ccc(O)c(OC)c1
DB06204,CCC(c1cccc(O)c1)[C@@H](C)CN(C)C
DB01168,CNNCc1ccc(C(=O)NC(C)C)cc1
DB00660,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
DB00750,CCCNC(C)C(=O)Nc1ccccc1C
DB02959,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O
DB00419,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
DB00532,CCC1(c2ccccc2)NC(=O)N(C)C1=O
DB00794,CCC1(c2ccccc2)C(=O)NCNC1=O
DB01197,CC(CS)C(=O)N1CCCC1C(=O)O
DB01437,CCC1(c2ccccc2)CCC(=O)NC1=O
DB00553,COc1c2occc2cc2ccc(=O)oc12
DB11336,c1coc(CNc2ncnc3[nH]cnc23)c1
DB13680,NC(=O)N=Nc1ccc2ccccc2c1O
DB14120,CC(c1ccccc1)c1ccc(O)cc1O
DB00634,CC(=O)NS(=O)(=O)c1ccc(N)cc1
DB11071,O=C(Oc1ccccc1)c1ccccc1O
DB13848,NC(Cc1cc(O)c(O)cc1[18F])C(=O)O
DB01243,Oc1c(Cl)cc(Cl)c2cccnc12
DB00181,NCC(CC(=O)O)c1ccc(Cl)cc1
DB00226,N=C(N)NCC1COC2(CCCCC2)O1
DB01438,Nc1ccc(N=Nc2ccccc2)c(N)n1
DB19376,O=C(Nc1ccccc1)c1ccccc1O
DB06262,NC(C(=O)O)C(O)c1ccc(O)c(O)c1
DB05541,CCC[C@@H]1CC(=O)N(C(CC)C(N)=O)C1
DB01353,CCCCC1(CC)C(=O)NC(=O)NC1=O
DB00237,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
DB00676,O=C(OCc1ccccc1)c1ccccc1
DB14020,O=C(c1ccccc1)C(O)c1ccccc1
DB00909,NS(=O)(=O)Cc1noc2ccccc12
DB00413,CCCN[C@H]1CCc2nc(N)sc2C1
DB14191,N=C(Nc1ccccc1)Nc1ccccc1
DB01273,c1cnc2cc3c(cc2n1)C1CNCC3C1
DB00723,COc1ccc(OC)c(C(O)C(C)N)c1
DB01064,CC(C)NCC(O)c1ccc(O)c(O)c1
DB00816,CC(C)NCC(O)c1cc(O)cc(O)c1
DB00235,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
DB00943,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
DB00968,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
DB00488,CN(C)c1nc(N(C)C)nc(N(C)C)n1
DB06711,c1ccc2c(CC3=NCCN3)cccc2c1
DB11299,CCCCOCc1ccc(O)c(OC)c1
DB01123,Nc1ccc2cc3ccc(N)cc3nc2c1
DB01085,CCC1C(=O)OC[C@@H]1Cc1cncn1C
DB01188,Cc1cc(C2CCCCC2)n(O)c(=O)c1
DB13211,N=C(N)NCC1COc2ccccc2O1
DB00491,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
DB00166,O=C(O)CCCC[C@@H]1CCSS1
DB11156,CN1CCCN=C1/C=C/c1cccs1
DB09213,CC(C)Cc1ccc(C(C)C(=O)O)cc1
DB00937,CCN(CC)C(C)C(=O)c1ccccc1
DB00914,N=C(N)N=C(N)NCCc1ccccc1
DB00848,c1ccc([C@H]2CN3CCSC3=N2)cc1
DB00754,CCn1c(O)c(-c2ccccc2)[nH]c1=O
DB00150,NC(Cc1c[nH]c2ccccc12)C(=O)O
DB00265,CC=CC(=O)N(CC)c1ccccc1C
DB05246,CN1C(=O)CC(C)(c2ccccc2)C1=O
DB00856,OCC(O)COc1ccc(Cl)cc1
DB14175,CCCCC/C(C=O)=C/c1ccccc1
DB00730,c1ccc2[nH]c(-c3cscn3)nc2c1
DB00633,Cc1cccc([C@H](C)c2c[nH]cn2)c1C
DB06764,c1ccc2c(c1)CCCC2C1=NCCN1
DB00600,Oc1ccc(OCc2ccccc2)cc1
DB09327,O=c1[nH]c(=O)n(C2CCCO2)cc1F
DB00185,CC1O[C@@]2(CS1)CN1CCC2CC1
DB00711,CCN(CC)C(=O)N1CCN(C)CC1
DB00766,O=C(O)C1/C(=C/CO)O[C@@H]2CC(=O)N12
DB01170,N=C(N)NCCN1CCCCCCC1
DB00382,Nc1c2c(nc3ccccc13)CCCC2
DB00874,COc1ccccc1OCC(O)CO
DB01235,NC(Cc1ccc(O)c(O)c1)C(=O)O
DB09121,OC[C@H]1O[C@H](S)[C@H](O)[C@@H](O)[C@@H]1O
DB12328,C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1
DB04871,C[C@H]1CNCCc2ccc(Cl)cc21
DB19365,C=CCn1c(N)cc(=O)n(CC)c1=O
DB00765,C[C@](N)(Cc1ccc(O)cc1)C(=O)O
DB11254,CCCCCCc1ccc(O)cc1O
DB14754,NC(=O)OC[C@H](N)Cc1ccccc1
DB14084,CCCCOC(=O)c1ccc(O)cc1
DB00824,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21
DB00201,Cn1c(=O)c2c(ncn2C)n(C)c1=O
DB00345,Nc1ccc(C(=O)NCC(=O)O)cc1
DB00853,Cn1nnc2c(C(N)=O)ncn2c1=O
DB11587,CCN(C)[C@@H](C)[C@H](O)c1ccccc1
DB11148,CCCCOC(=O)c1ccc(N)cc1
DB01056,Cc1cccc(C)c1NC(=O)C(C)N
DB11282,CCN(CC)C(=O)c1cccc(C)c1
DB01579,C[C@H]1[C@H](c2ccccc2)OCCN1C
DB12945,NNc1nnc(NN)c2ccccc12
DB04572,S=P(N1CC1)(N1CC1)N1CC1
DB00832,Cn1c(O)cc(-c2ccccc2)c1O
DB01495,Cc1cc(=O)n(-c2ccccc2)n1C
DB01037,C#CCN(C)[C@H](C)Cc1ccccc1
DB01427,Nc1cc(-c2ccncc2)c[nH]c1=O
DB00389,CCOC(=O)n1ccn(C)c1=S
DB06795,NCc1ccc(S(N)(=O)=O)cc1
DB04951,Cc1ccc(=O)n(-c2ccccc2)c1
DB19375,Cc1cc(O)c(C(C)C)cc1Cl
DB11932,Cc1ccc(-c2ccc(C)cn2)nc1
DB01107,CCC1(CC)C(=O)NCC(C)C1=O
DB06707,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
DB00668,CNC[C@H](O)c1ccc(O)c(O)c1
DB13583,Cc1ccccc1OCC(O)CO
DB00851,CN(C)N=Nc1[nH]cnc1C(N)=O
DB11323,O=C(OCCO)c1ccccc1O
DB08985,CCNCC(O)c1cccc(O)c1
DB11610,CN[C@@H](C)[C@H](O)c1ccc(O)cc1
DB00135,NC(Cc1ccc(O)cc1)C(=O)O
DB12667,CCCc1cc(C(N)=S)ccn1
DB11738,C1COC(=NC(C2CC2)C2CC2)N1
DB14177,CCCOC(=O)c1ccc(O)cc1
DB01223,Cn1c(=O)c2[nH]cnc2n(C)c1=O
DB00945,CC(=O)Oc1ccccc1C(=O)O
DB13178,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
DB04173,OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O
DB01043,CC12CC3CC(C)(C1)CC(N)(C3)C2
DB00478,CC(N)C12CC3CC(CC(C3)C1)C2
DB11278,C[C@@H]([C@H](O)c1ccccc1)N(C)C
DB00379,Cc1cccc(C)c1OCC(C)N
DB13624,CNC(C)Cc1ccccc1OC
DB01296,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
DB13908,CCCCCc1ccc(C)cc1O
DB00818,CC(C)c1cccc(C(C)C)c1O
DB01121,NC(=O)NC(=O)Cc1ccccc1
DB04564,O=C1OC(CO)C(O)C(O)C1O
DB00217,CN=C(NC)NCc1ccccc1
DB00830,CC1NCCOC1c1ccccc1
DB13269,OCc1ccc(Cl)cc1Cl
DB01230,Nc1nc(O)c(-c2ccccc2)o1
DB14490,OC[C@H](O)c1oc(O)c(O)c1O
DB04840,N=C(N)N1CCc2ccccc2C1
DB12243,Cc1cc(=O)n(-c2ccccc2)[nH]1
DB15793,O=S(=O)(O)c1ccc(O)cc1
DB13163,CC(C)(O)[C@H]1CC[C@@](C)(O)CC1
DB00259,Nc1ccc(S(N)(=O)=O)cc1
DB00170,CC1=CC(=O)c2ccccc2C1=O
DB01367,C#CCN[C@@H]1CCc2ccccc21
DB00996,NCC1(CC(=O)O)CCCCC1
DB00550,CCCc1cc(=O)[nH]c(=S)[nH]1
DB01202,CCC(C(N)=O)N1CCCC1=O
DB13909,O=C(O)c1cc(O)c(O)c(O)c1
DB00356,O=c1[nH]c2cc(Cl)ccc2o1
DB13262,CC(=O)OC1CN2CCC1CC2
DB00165,Cc1ncc(CO)c(CO)c1O
DB00368,NC[C@H](O)c1ccc(O)c(O)c1
DB00657,CNC1(C)C2CCC(C2)C1(C)C
DB11496,S=c1[nH]c2ccccc2s1
DB19361,O=C(CS)Nc1ccccc1
DB00388,CNC[C@H](O)c1cccc(O)c1
DB00610,C[C@H](N)[C@H](O)c1cccc(O)c1
DB01031,C#CC1(OC(N)=O)CCCCC1
DB00352,Nc1nc(=S)c2[nH]cnc2[nH]1
DB00609,CCc1cc(C(N)=S)ccn1
DB13628,CCOC(=O)c1ccc(O)cc1
DB15576,CCOC(=O)c1ccccc1O
DB01364,CN[C@@H](C)[C@H](O)c1ccccc1
DB14752,CN[C@H](C)[C@@H](O)c1ccccc1
DB00852,CN[C@@H](C)[C@@H](O)c1ccccc1
DB01086,CCOC(=O)c1ccc(N)cc1
DB00120,NC(Cc1ccccc1)C(=O)O
DB06819,O=C(O)CCCc1ccccc1
DB14188,CC=Cc1ccc(O)c(OC)c1
DB09086,C=CCc1ccc(O)c(OC)c1
DB01365,CNC(C)(C)Cc1ccccc1
DB05018,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O
DB00184,CN1CCC[C@H]1c1cccnc1
DB00797,c1ccc(CC2=NCCN2)cc1
DB01275,NNc1nncc2ccccc12
DB01626,C#CCN(C)Cc1ccccc1
DB11205,NC(=O)Nc1[nH]c(=O)[nH]c1O
DB14505,OB1OB2OB(O)OB(O1)O2
DB00302,NCC1CCC(C(=O)O)CC1
DB00617,CCC1(C)OC(=O)N(C)C1=O
DB12466,NC(=O)c1nc(F)c[nH]c1=O
DB03209,O=C(O)c1nc(=O)[nH]c(=O)[nH]1
DB11121,Cc1cc(O)cc(C)c1Cl
DB00825,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
DB14123,CC1CCC(C(C)C)C(O)C1
DB06714,CNC(C)CC1CCCCC1
DB00988,NCCc1ccc(O)c(O)c1
DB00233,Nc1ccc(C(=O)O)c(O)c1
DB00244,Nc1ccc(O)c(C(=O)O)c1
DB14156,CC12CCC(CC1=O)C2(C)C
DB01744,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
DB01033,S=c1[nH]cnc2[nH]cnc12
DB14212,COC(=O)c1ccc(O)cc1
DB13218,O=C(O)C(O)c1ccccc1
DB15480,CC(=O)Oc1cccc(O)c1
DB09543,COC(=O)c1ccccc1O
DB09041,OB1OCc2cc(F)ccc21
DB00915,NC12CC3CC(CC(C3)C1)C2
DB00397,CC(N)C(O)c1ccccc1
DB09352,CC(N)Cc1ccc(O)cc1
DB00316,CC(=O)Nc1ccc(O)cc1
DB02513,Cc1ccc(C(C)C)c(O)c1
DB14197,Cn1sc(Cl)cc1=O
DB00191,CC(C)(N)Cc1ccccc1
DB01577,CN[C@@H](C)Cc1ccccc1
DB09571,CN[C@H](C)Cc1ccccc1
DB15916,C/C=C/c1ccc(OC)cc1
DB09401,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
DB09257,O=c1cc(O)[nH]cc1Cl
DB11145,Oc1cccc2cccnc12
DB12537,C1=Cc2ccccc2NN=C1
DB00958,O=C(O)C1(C(=O)O)CCC1
DB00347,CN1C(=O)OC(C)(C)C1=O
DB09210,NC(=O)CN1CCCC1=O
DB00593,CCC1(C)CC(=O)NC1=O
DB06799,C1N2CN3CN1CN(C2)C3
DB08826,Cc1c(O)c(=O)ccn1C
DB11304,OCCOc1ccccc1
DB01294,O=C(O)c1ccccc1O
DB00828,C[C@@H]1O[C@@H]1P(=O)(O)O
DB00951,NNC(=O)c1ccncc1
DB13882,COC(=O)c1cccnc1
DB02362,Nc1ccc(C(=O)O)cc1
DB08797,NC(=O)c1ccccc1O
DB00780,NNCCc1ccccc1
DB06698,CNCCc1ccccn1
DB09269,O=C(O)Cc1ccccc1
DB00437,O=c1[nH]cnc2[nH]ncc12
DB00182,CC(N)Cc1ccccc1
DB01576,C[C@H](N)Cc1ccccc1
DB00173,Nc1ncnc2[nH]cnc12
DB14186,OC/C=C/c1ccccc1
DB00752,NC1CC1c1ccccc1
DB14184,O=C/C=C/c1ccccc1
DB09117,CC1OC(C)OC(C)O1
DB13146,N[C@]1(C(=O)O)C[C@@H]([18F])C1
DB00544,O=c1[nH]cc(F)c(=O)[nH]1
DB03088,O=C1CCC(C(=O)O)N1
DB01099,Nc1[nH]c(=O)ncc1F
DB13154,Oc1ccc(Cl)cc1
DB15598,Cc1occc(=O)c1O
DB11359,COc1ccccc1O
DB09516,COc1ccc(O)cc1
DB00339,NC(=O)c1cnccn1
DB11255,O=C(O)c1ccccn1
DB14529,O=C(O)c1cccnc1
DB02701,NC(=O)c1cccnc1
DB03793,O=C(O)c1ccccc1
DB00526,N[C@@H]1CCCC[C@H]1N
DB00763,Cn1cc[nH]c1=S
DB05381,NCCc1c[nH]cn1
DB00272,NCCc1cc[nH]n1
DB11085,Oc1cccc(O)c1
DB09526,Oc1ccc(O)cc1
DB11640,Nc1ccncc1N
DB14141,Nc1ccc(N)cc1
DB06770,OCc1ccccc1
DB00260,NC1CONC1=O
DB06637,Nc1ccncc1
DB03255,Oc1ccccc1
DB00592,C1CNCCN1
DB01213,Cc1cn[nH]c1
DB09348,O=C1CCO1
